age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
47,4,486424,11,2,6,0,4,1,0,0,40,39,0
24,4,125420,12,4,3,1,4,1,0,0,40,19,0
44,2,216242,7,4,10,3,4,0,0,1483,50,39,0
32,4,178762,15,4,6,1,1,1,0,0,37,39,0
47,4,255162,11,2,3,0,4,1,0,0,40,39,0
42,4,477431,7,2,10,0,4,1,0,0,16,39,1
63,4,147766,12,2,4,0,4,1,0,0,55,39,1
16,4,288399,4,4,8,3,2,1,0,0,40,39,0
50,4,28738,11,2,7,0,4,1,0,0,50,39,1
35,4,130892,7,0,1,1,4,0,0,0,60,39,0
39,4,24739,11,2,11,0,2,1,0,0,40,39,0
37,4,218192,9,4,4,1,4,1,0,0,35,39,0
17,4,94345,7,4,10,3,4,0,0,0,19,35,0
45,4,264164,7,2,1,0,4,0,0,0,45,39,0
26,4,73153,7,2,3,0,4,1,0,0,47,39,0
45,4,205311,7,2,3,0,1,1,0,0,40,40,1
47,7,47556,11,0,7,1,4,1,0,0,60,39,0
44,5,113595,15,4,3,1,4,1,7244,0,50,39,1
47,2,213327,14,2,10,0,1,1,7239,0,40,39,1
51,4,129206,7,2,10,0,4,1,0,0,40,39,1
29,4,252796,6,4,8,4,4,0,0,0,31,26,0
26,4,242338,15,4,1,1,1,0,0,0,40,40,0
21,6,385037,9,2,4,2,4,1,0,0,45,39,1
31,4,183951,9,2,3,2,4,1,0,0,40,30,0
26,4,179217,11,5,8,1,4,0,0,0,21,39,0
33,7,257102,15,4,8,3,4,1,0,0,34,26,0
22,4,184769,11,4,1,1,4,0,0,0,34,39,0
42,5,119848,8,0,10,3,4,0,0,0,60,39,0
77,5,96090,14,0,10,1,4,1,0,0,50,39,1
37,5,54465,9,2,4,0,4,1,0,0,50,39,1
61,4,167628,11,4,4,1,4,0,0,1641,23,39,0
16,4,204714,7,4,10,3,4,0,0,0,40,39,0
41,4,150031,9,5,8,1,2,0,0,1985,34,39,0
33,4,234303,11,0,11,4,4,0,0,0,40,39,0
59,4,93820,12,0,4,1,4,0,0,0,35,39,0
65,5,124327,9,4,10,3,4,1,0,0,60,20,1
54,4,299576,15,2,4,0,4,1,0,0,50,22,1
23,4,302063,15,2,3,3,0,1,0,0,34,39,0
41,4,329828,11,2,1,0,2,0,0,1887,50,39,0
56,4,330623,5,6,14,1,4,1,0,0,11,39,0
44,0,202693,7,2,0,0,4,1,0,0,44,39,0
51,4,166948,9,2,10,0,4,1,0,1984,40,39,1
27,4,240297,1,0,6,4,4,1,0,0,40,39,0
42,4,186709,7,0,10,5,4,0,0,0,60,39,0
45,0,152718,5,4,0,1,4,0,0,0,50,39,0
48,5,144298,9,2,10,0,4,1,14780,0,50,39,1
59,4,165442,7,4,10,4,4,0,0,1421,48,30,0
26,4,212040,9,2,4,0,4,1,0,0,60,39,1
19,4,252758,9,4,12,3,1,1,0,0,35,6,0
20,4,222005,8,4,6,3,4,1,0,0,32,39,0
79,0,310690,6,4,7,2,2,0,2505,0,9,23,0
39,4,182651,9,2,4,0,4,1,0,0,40,39,1
37,4,182683,7,5,1,4,4,0,0,0,40,39,0
46,4,423850,11,4,1,4,2,0,0,0,40,39,0
48,0,160954,11,2,0,0,4,1,0,1662,46,6,0
21,4,165807,15,4,3,1,4,1,0,0,48,39,0
25,4,103615,11,3,3,1,4,1,3169,0,40,22,0
40,4,96988,11,4,8,3,2,1,0,0,20,39,0
56,4,99608,11,2,3,0,4,1,0,0,40,39,1
68,0,231655,11,2,0,0,4,1,0,0,81,39,0
51,4,199553,11,2,14,0,4,1,0,0,68,39,0
45,0,192241,11,0,0,1,4,0,0,0,34,39,0
53,6,109300,11,2,5,0,4,1,0,0,45,39,0
21,4,192913,15,0,4,3,4,1,3201,0,34,39,0
18,4,114951,15,4,8,3,2,1,0,0,40,39,0
37,4,88647,11,2,6,0,2,1,0,1983,47,39,0
31,4,92902,11,2,1,0,4,1,0,0,40,39,0
36,4,110678,9,2,4,0,4,0,0,0,40,39,1
27,4,264788,15,4,11,1,4,1,0,0,50,39,0
48,4,192305,11,5,1,1,4,0,0,0,40,39,0
61,4,176827,5,0,9,1,4,0,0,0,50,39,0
34,4,551035,11,2,3,0,2,0,0,0,40,39,0
19,0,246875,15,4,0,3,4,1,0,0,45,39,0
37,5,174461,9,2,10,0,4,1,0,0,60,39,0
49,4,56423,9,4,10,3,4,1,0,0,38,39,1
27,4,181736,15,0,6,2,4,1,0,0,40,39,0
78,5,79987,11,2,11,0,4,1,0,0,60,39,0
55,4,236386,9,2,3,0,4,1,0,0,55,39,1
44,5,98460,9,2,1,0,1,1,0,0,40,39,1
23,4,201085,5,4,7,1,4,1,0,0,40,13,0
53,1,287715,7,2,1,0,1,1,0,0,40,39,0
54,4,109680,12,0,4,1,4,1,0,0,44,39,1
34,4,164474,11,2,3,0,4,1,0,1651,40,39,0
49,4,110855,11,2,3,0,4,1,0,0,40,39,0
47,1,125346,15,2,1,0,4,1,0,0,51,24,0
24,4,177427,9,2,1,5,4,0,0,1886,60,39,0
55,6,111984,11,2,4,0,4,1,0,0,40,39,0
49,4,168145,12,6,8,1,2,0,0,0,40,39,0
23,4,110122,15,4,4,1,4,1,0,0,40,39,0
25,7,104456,11,2,3,0,4,1,0,0,40,39,0
35,2,525616,15,2,1,0,4,1,0,0,60,39,0
33,4,231466,12,4,5,2,1,1,0,0,68,30,0
51,6,80618,11,2,3,0,4,1,0,0,40,39,1
49,6,84771,11,2,3,0,4,1,0,0,40,39,1
48,4,426085,11,2,8,0,4,1,0,0,40,39,0
32,4,458310,11,4,3,3,2,1,0,0,40,39,0
30,5,245130,9,4,10,3,4,1,0,0,50,39,1
26,4,328943,15,2,3,0,4,1,0,0,49,39,1
16,7,240106,8,4,1,3,4,0,0,0,31,39,0
39,4,109758,0,2,3,0,4,1,0,1533,40,39,0
43,4,355344,7,2,10,5,4,0,0,0,45,39,1
27,4,539363,8,0,13,4,3,1,0,0,40,26,0
42,2,113630,12,2,4,0,4,1,0,0,60,39,1
63,0,220522,5,3,0,1,4,0,0,0,10,14,0
23,4,243562,15,0,1,4,4,0,0,0,40,39,0
43,4,137167,1,2,6,2,4,1,0,0,50,39,0
30,0,133512,11,2,0,0,4,1,0,0,40,9,0
30,4,129840,9,0,1,4,4,0,0,0,40,39,0
25,0,236350,11,0,1,3,4,1,0,0,50,39,0
34,4,115563,15,0,1,4,4,0,0,0,40,39,0
18,0,109410,1,4,0,3,4,0,0,0,20,39,0
38,4,102998,11,2,3,0,4,1,0,0,50,39,0
64,4,86374,7,0,4,2,4,1,0,0,40,39,0
41,4,97444,9,2,3,0,4,1,0,0,60,39,0
40,4,42194,7,2,10,0,4,1,0,0,60,39,0
56,6,101211,11,0,3,2,4,1,0,0,40,2,0
29,4,202505,15,2,1,0,2,1,0,1889,50,39,0
39,4,278354,7,2,4,2,4,1,0,0,40,39,0
37,4,257737,11,0,1,5,4,0,0,0,40,39,0
23,4,296690,11,4,12,1,4,0,0,0,40,39,0
22,4,206738,15,4,3,1,4,1,0,0,40,0,0
35,4,549418,11,2,1,4,4,0,0,0,40,39,0
31,4,233021,7,2,10,0,1,0,0,0,39,39,1
48,4,326830,9,2,6,0,1,1,0,0,55,30,0
55,5,125807,15,2,4,0,1,1,0,0,40,39,0
52,4,99446,7,2,4,5,4,0,14772,0,50,10,1
36,4,66090,15,2,4,0,4,1,0,0,40,39,0
18,4,343860,11,4,7,1,4,0,0,0,40,39,0
23,4,147248,11,2,3,0,4,1,0,0,40,39,0
30,0,209546,11,2,0,0,4,1,0,0,45,39,0
35,2,174345,7,4,10,3,1,1,0,0,40,39,0
62,4,254342,15,2,4,0,4,1,7373,0,82,39,1
19,4,52289,15,4,8,1,4,1,0,0,36,39,0
15,4,288959,15,4,7,1,4,1,0,0,40,39,0
37,4,104257,11,4,8,1,4,1,0,0,50,39,0
64,0,178840,9,2,0,0,4,1,0,0,55,39,1
40,4,230257,11,0,3,1,4,1,0,0,60,39,0
41,0,264813,11,0,0,5,4,0,0,0,10,0,0
43,0,138664,11,2,0,0,1,1,0,0,40,39,1
41,4,190499,6,0,7,1,4,1,0,0,45,39,0
43,4,174138,10,2,10,0,4,1,7225,0,52,39,1
41,4,36974,11,4,1,4,2,0,0,0,49,39,1
33,4,98654,15,2,4,0,4,1,0,0,50,32,1
57,6,83146,15,2,3,0,4,1,0,0,50,39,0
43,4,48735,6,0,8,4,4,0,0,0,35,39,0
47,6,40309,11,2,4,0,4,1,0,1888,40,39,0
25,4,230320,15,4,8,3,4,1,6068,0,50,39,1
22,8,278612,15,4,8,3,4,1,0,0,23,39,0
32,4,160331,11,4,10,1,4,1,0,0,49,39,0
21,2,323918,9,4,4,1,4,0,0,0,51,39,0
55,4,78621,11,0,4,1,4,1,5527,0,50,39,1
76,4,182901,5,4,3,1,4,1,0,0,51,39,0
23,0,97559,15,4,3,1,4,1,0,0,40,39,0
19,0,295919,11,4,0,1,4,0,0,0,11,39,0
52,4,206658,11,2,3,0,4,1,0,0,40,39,1
31,4,150091,8,2,10,0,4,0,0,0,40,39,0
39,4,25738,11,0,4,1,4,1,0,0,50,39,0
36,4,22298,6,4,12,1,4,1,0,0,30,39,0
25,4,64772,11,4,4,1,4,1,0,0,50,39,1
43,7,208711,11,2,3,0,4,1,0,1888,45,39,1
25,4,99821,8,4,8,3,4,1,0,0,6,39,0
55,4,400591,5,2,1,0,2,1,0,0,60,39,0
42,4,196594,11,0,3,2,4,1,0,0,40,39,0
34,4,201453,11,4,8,3,4,0,0,0,29,39,0
28,4,222369,11,2,4,0,4,1,0,0,60,39,0
55,5,82698,9,4,10,1,1,1,0,0,51,39,0
24,2,224543,9,2,11,0,4,1,0,0,40,39,0
41,2,168643,12,2,10,0,4,1,0,0,60,24,1
30,4,195117,8,2,14,0,4,0,0,0,81,39,1
31,4,41350,11,0,1,4,4,0,0,0,40,39,0
17,4,335474,9,4,4,3,4,0,0,0,40,39,0
31,4,341204,15,4,6,1,1,1,0,0,45,39,0
40,4,119817,9,2,4,0,2,0,0,0,40,39,0
60,4,114060,7,5,4,2,4,1,0,0,50,24,1
52,4,92294,15,2,3,0,4,1,3175,0,40,39,1
52,6,112639,11,2,4,0,4,1,7132,0,40,39,1
41,4,120528,9,4,4,2,4,1,0,0,45,39,0
33,4,332529,4,4,8,1,1,0,0,0,40,13,0
30,4,304409,8,4,8,2,2,0,0,0,37,21,0
51,4,104575,11,2,1,5,4,0,0,0,2,39,0
46,4,173727,9,2,12,2,1,1,0,2011,55,39,0
21,7,620134,11,4,3,4,4,0,0,0,40,39,0
69,4,144772,15,2,3,0,4,1,0,0,50,39,1
38,4,136822,7,2,7,0,4,1,0,0,60,39,0
35,4,179556,14,2,10,0,4,1,0,0,40,11,1
53,4,418275,11,4,1,4,4,0,0,0,40,39,0
29,4,178635,6,4,8,1,4,0,0,0,60,39,0
34,4,166725,11,2,3,0,4,1,0,0,40,39,0
64,2,193408,7,2,3,0,4,1,0,0,50,39,0
55,4,280744,6,0,4,4,4,0,0,0,40,26,0
50,5,203896,7,2,10,0,4,1,0,0,55,7,1
37,2,174081,11,2,3,0,4,1,0,0,60,39,1
28,2,167161,9,5,12,3,4,1,0,0,45,39,0
56,2,316572,15,6,1,4,2,1,0,0,38,39,0
41,4,387237,6,2,9,0,1,1,0,0,40,4,0
25,4,265875,11,0,7,4,4,0,0,0,11,26,0
67,2,180264,7,2,10,0,4,1,0,0,49,39,1
40,7,41358,15,0,4,4,4,0,0,0,50,39,0
31,4,119349,15,2,6,2,1,1,0,0,40,39,0
19,8,148515,15,4,3,3,4,1,0,0,40,39,0
37,4,142314,15,0,1,1,2,0,0,0,50,39,0
27,4,222188,15,4,8,3,2,1,0,1541,40,39,0
28,5,258580,15,4,10,1,4,1,0,0,40,39,0
26,0,319840,4,4,0,1,4,0,0,0,11,39,0
58,4,38468,9,4,12,1,4,1,0,0,37,39,1
26,4,226445,15,4,8,3,4,1,0,0,60,39,0
35,4,215191,4,2,6,0,4,1,0,0,40,39,0
39,2,49680,9,2,11,0,1,1,0,0,40,39,1
30,4,109538,11,2,4,0,4,1,0,0,40,39,1
16,4,174752,7,4,1,3,4,0,0,0,40,39,0
62,4,200895,9,4,8,1,1,0,0,0,10,30,0
42,7,230494,11,2,14,0,4,1,3231,0,34,39,0
59,1,205113,11,0,1,1,4,0,0,0,50,39,0
16,0,208118,9,0,0,3,4,0,0,0,21,39,0
66,4,145697,1,2,8,2,4,1,0,0,32,39,0
24,4,290538,2,0,14,4,4,1,0,0,40,39,0
25,4,97187,15,5,1,1,4,0,0,0,40,39,0
30,2,190939,9,0,10,1,4,0,0,0,45,39,0
51,4,447950,11,2,3,0,2,1,0,0,40,39,0
62,4,168856,9,2,4,0,4,1,7244,0,40,20,1
52,6,232500,11,2,3,0,4,1,0,0,40,39,0
19,4,171434,8,4,6,3,2,1,0,0,40,39,0
19,0,266339,15,4,0,3,4,1,0,0,11,26,0
30,4,259960,15,0,14,4,4,1,0,0,40,39,0
35,2,236882,12,4,10,3,4,1,0,0,50,39,0
50,4,321201,14,2,6,0,4,1,7243,0,40,39,0
27,4,278720,9,4,10,1,4,1,0,0,44,39,1
25,4,146580,9,5,8,1,4,0,0,1966,45,39,0
23,4,252955,15,4,8,3,2,1,0,0,30,39,0
46,1,98370,15,2,4,0,4,1,0,0,40,39,1
37,4,350727,11,2,8,0,1,1,0,0,50,39,0
48,4,86902,15,0,4,4,4,0,0,0,40,39,0
46,4,295653,15,4,12,2,4,1,0,0,40,39,0
59,4,39641,11,2,4,0,4,1,0,0,40,33,1
62,4,55108,5,0,8,1,4,0,0,0,40,39,0
20,4,265067,1,2,3,0,4,1,0,0,21,39,0
30,4,133151,11,2,3,0,4,1,0,0,60,39,0
65,4,172713,5,0,1,4,4,0,0,0,40,25,0
24,4,263327,9,4,8,1,4,0,0,0,50,39,0
54,4,110173,15,2,4,2,4,1,0,2631,40,39,0
26,4,105361,11,0,3,1,4,1,0,0,50,39,0
57,4,203139,2,2,8,0,4,1,0,0,63,39,0
29,4,123984,8,0,1,4,1,0,0,0,40,25,0
35,4,73946,7,4,8,1,4,1,0,0,40,39,0
26,4,311490,9,4,1,1,4,1,0,0,50,39,0
45,5,172080,7,2,3,0,4,1,0,0,60,39,1
57,4,193058,7,2,6,0,4,1,0,0,40,39,1
21,4,202123,2,0,4,4,4,0,0,0,40,39,0
30,4,136755,7,2,1,5,4,1,0,0,40,39,1
47,2,132052,7,2,10,0,1,1,0,0,40,11,0
67,4,203750,11,2,3,0,4,1,0,0,40,39,0
27,4,218748,15,2,3,0,4,1,0,0,40,39,1
36,4,124729,15,0,1,2,4,0,0,0,45,39,1
27,4,357830,11,2,7,0,4,1,0,0,40,39,0
31,4,178832,11,5,3,1,4,1,0,0,68,39,0
51,6,112989,15,2,3,0,4,1,0,0,40,39,0
22,1,69948,11,0,1,4,4,0,0,0,41,39,0
44,4,163728,11,2,3,0,4,1,0,0,87,39,0
72,1,130282,12,2,4,0,4,1,97803,0,40,20,1
16,4,237275,7,4,10,1,4,1,0,0,52,39,0
26,2,36727,9,4,12,1,0,1,0,0,40,39,0
49,4,134877,7,0,4,4,4,0,0,0,40,39,0
61,4,352089,15,6,8,5,4,0,0,0,7,39,0
40,6,580764,15,2,4,0,4,1,6733,0,40,39,1
48,4,94482,11,2,4,0,4,1,0,0,40,39,1
44,4,683375,15,3,9,4,2,0,0,0,40,39,0
57,4,207247,14,2,4,0,4,1,0,1846,60,39,1
20,0,82122,11,4,8,1,4,0,0,0,29,39,0
26,4,183826,9,4,10,1,4,1,0,0,50,39,0
47,4,141509,9,4,1,1,2,0,0,0,50,39,0
37,4,603824,11,0,1,1,4,0,0,0,40,39,0
25,0,118541,11,2,0,0,4,1,14317,0,52,39,1
42,4,170827,11,4,12,1,4,1,0,0,38,39,1
60,4,168770,11,2,14,0,4,1,0,0,60,39,1
79,4,113945,6,6,11,1,4,0,0,1505,45,39,1
52,4,317796,10,2,10,0,4,1,0,0,40,39,1
60,2,240498,9,2,10,0,4,1,0,2152,50,39,1
18,4,109690,11,4,8,3,4,1,0,0,40,39,0
47,4,278873,9,4,10,1,4,1,24506,0,45,39,1
22,4,204217,11,4,7,1,4,1,0,0,40,39,0
37,4,335811,8,4,10,3,4,0,0,0,60,39,1
37,4,179647,7,2,10,0,0,1,0,0,37,39,0
55,0,375518,11,4,0,1,4,0,0,872,40,39,0
20,0,235236,5,4,0,1,4,1,0,0,33,39,0
18,4,153323,7,4,1,1,4,0,0,0,40,31,0
24,4,250408,2,4,3,1,4,1,0,0,40,39,0
45,4,84094,9,4,10,1,1,1,0,0,40,40,0
18,7,271223,15,4,13,4,2,1,0,0,40,39,0
25,4,254974,11,4,7,1,4,1,0,0,40,39,0
43,7,22194,11,0,10,2,4,1,24554,0,38,39,0
80,4,242619,5,6,12,1,4,1,0,0,10,13,0
39,6,34173,9,0,4,4,4,0,0,0,60,39,0
47,4,203186,9,2,3,0,4,1,0,2178,40,39,1
29,4,31438,15,4,4,1,4,1,0,0,50,39,1
27,2,34414,15,2,12,0,4,1,0,0,45,39,0
60,7,169700,11,4,4,5,4,0,0,0,50,39,1
45,2,363742,15,4,1,3,1,0,0,0,40,39,0
34,4,91933,11,2,3,0,4,1,0,0,40,39,0
28,4,324997,11,4,1,4,4,0,0,0,38,39,0
54,2,287977,14,2,10,0,4,1,7230,0,50,39,1
57,4,51960,1,2,12,0,4,1,0,1889,40,39,0
18,7,166821,11,0,1,4,4,0,0,0,40,39,0
50,7,110768,7,2,4,0,2,1,7391,0,35,39,1
19,7,130077,15,4,3,1,4,1,0,0,40,39,0
44,4,250677,11,2,3,0,4,1,0,1970,46,39,1
34,4,104193,11,4,3,5,1,1,0,0,40,40,1
79,4,214159,5,4,14,1,4,0,0,0,7,39,0
87,2,176661,12,0,14,4,4,1,0,0,50,39,0
64,5,100665,12,4,10,1,4,1,0,0,-2,39,1
55,0,369162,11,2,0,0,2,1,0,0,40,39,0
20,4,108892,7,4,4,2,4,0,0,0,40,39,0
30,4,185800,7,2,8,0,4,1,0,0,31,40,0
18,4,293111,11,3,8,1,4,0,0,0,40,39,0
66,4,48138,15,4,4,1,4,1,0,0,45,39,0
23,1,114168,11,0,1,4,4,0,0,0,37,39,0
19,4,200106,5,4,8,1,4,0,0,0,40,39,0
22,4,219031,15,4,8,1,1,1,0,0,31,39,0
31,7,36905,9,2,4,0,4,0,3933,0,40,39,0
58,4,196252,12,0,10,2,4,1,0,1982,49,39,1
34,4,107585,11,2,11,0,4,1,7145,1589,40,2,1
49,2,54477,7,0,1,5,4,0,0,0,34,39,0
28,0,149797,11,2,4,0,4,1,0,0,60,39,0
17,4,257272,11,4,12,3,2,1,0,0,34,39,0
52,4,200099,11,2,6,0,4,1,0,1888,40,39,0
26,4,373703,2,2,3,3,4,1,0,0,40,39,0
20,6,68874,9,0,1,1,4,1,0,0,40,39,0
27,0,204886,8,2,3,5,4,0,0,0,40,39,0
51,4,238139,5,2,3,0,4,1,0,0,53,39,0
37,4,344797,9,2,4,0,4,1,0,0,55,39,1
37,4,228370,11,2,6,0,4,1,6613,0,40,39,0
23,4,293669,9,4,4,2,1,1,0,0,36,5,0
23,4,31764,8,4,12,1,4,0,0,0,45,39,0
27,6,91585,11,5,3,4,4,1,0,0,60,39,1
54,6,38048,15,2,12,0,4,1,0,0,36,39,1
28,4,78494,11,4,4,1,2,1,0,0,40,39,0
50,4,82792,11,2,3,0,4,1,0,0,48,39,1
25,4,119186,11,4,3,3,4,1,0,0,50,39,0
15,0,338108,0,4,0,3,2,1,0,0,40,39,0
22,4,79984,11,2,7,0,2,1,0,1888,40,39,0
37,4,140646,8,2,3,0,4,1,5567,0,60,39,1
47,4,105964,9,0,4,4,4,0,0,0,50,39,1
69,4,182397,7,0,4,4,4,1,3181,0,34,39,0
85,4,225734,7,2,3,0,4,1,0,0,10,39,0
51,1,135094,15,4,1,4,2,0,0,0,40,39,0
48,4,106698,11,4,6,4,2,1,0,0,60,39,0
30,4,181102,15,2,6,0,2,1,7296,1539,40,39,0
42,4,382934,15,4,8,2,2,1,0,0,40,39,0
41,4,189872,11,0,4,4,4,0,0,0,40,13,0
48,4,117451,11,4,1,1,4,1,0,0,50,39,0
18,4,38631,15,0,4,3,4,1,0,0,40,39,0
34,4,208417,11,0,13,1,4,1,0,1539,40,39,0
37,4,270554,11,2,14,0,4,1,0,0,68,39,0
29,7,227998,15,4,6,1,2,1,0,1543,40,39,0
43,4,190741,4,2,1,0,1,1,0,0,40,7,0
65,4,18666,6,0,4,4,4,1,0,0,60,39,0
47,4,81978,9,2,4,0,4,1,0,0,45,39,1
36,4,110916,11,4,7,3,4,1,0,0,40,39,0
61,5,196896,15,0,10,4,2,0,0,0,34,9,1
63,4,105427,0,2,5,0,1,1,5794,0,40,32,0
64,6,47798,9,0,12,1,4,0,0,0,15,39,0
23,6,207930,8,2,1,5,4,0,0,0,33,39,0
37,4,161167,0,4,6,3,4,1,0,0,40,39,0
30,6,136854,11,2,3,0,4,1,0,0,40,39,0
44,2,51247,15,2,11,0,2,1,0,0,40,39,0
27,7,248550,8,4,1,4,4,0,0,0,40,39,0
29,4,128529,11,2,6,0,2,1,0,0,40,39,0
61,0,219580,5,0,4,4,4,0,0,0,31,39,0
33,4,127622,7,4,1,2,1,0,0,0,10,39,0
59,4,313541,5,2,10,0,2,1,0,0,40,39,0
23,4,352808,9,4,10,3,4,1,14700,0,49,39,1
18,4,175290,11,2,6,0,4,1,0,0,37,39,0
19,4,79465,15,4,3,1,3,1,0,0,40,39,0
47,6,38756,11,2,1,0,4,1,0,0,40,39,0
33,4,111107,9,2,4,0,4,1,0,0,40,39,1
31,4,96884,11,4,3,1,4,1,1485,0,50,39,0
22,4,221443,5,4,10,1,4,1,0,0,35,1,0
16,4,253896,15,4,8,1,4,1,0,0,12,39,0
18,4,166814,15,2,12,0,4,1,0,0,60,39,1
25,4,49195,9,4,4,4,0,0,0,0,40,39,0
47,4,188103,9,2,12,0,4,1,0,0,50,24,1
69,4,183325,9,2,12,0,1,1,0,0,40,39,1
28,4,183979,9,0,10,4,2,1,0,0,40,39,1
71,4,186322,11,6,7,1,4,0,7252,0,60,40,0
28,4,263268,11,4,8,4,2,0,0,1985,40,39,0
29,4,220324,8,4,1,4,2,0,0,0,36,39,0
18,4,177016,15,4,8,1,4,1,0,0,50,39,0
24,0,299424,15,4,0,3,2,0,0,0,29,39,0
50,4,94619,11,2,7,0,4,1,0,0,60,39,0
57,0,377010,9,2,0,0,4,1,0,0,40,39,0
32,4,88121,15,2,10,0,4,1,0,0,40,39,0
38,6,155363,15,2,4,0,4,1,0,0,40,39,1
19,4,41126,7,4,4,3,4,0,0,0,40,39,0
25,4,240154,15,4,3,4,4,1,0,0,35,13,0
50,4,194887,11,5,9,1,4,0,0,0,11,39,0
23,4,168223,15,4,8,3,1,0,0,0,18,6,0
22,4,337074,11,4,1,3,4,0,0,0,20,39,0
27,0,86560,9,4,0,2,2,1,0,0,11,39,0
56,2,215907,10,2,10,0,4,1,0,0,44,39,1
89,4,218297,5,6,1,1,4,0,0,0,45,39,0
18,0,420077,15,4,0,3,2,1,0,0,21,39,0
20,4,312741,9,2,4,3,4,0,0,0,40,39,0
30,4,169142,7,2,1,5,4,0,0,0,10,0,0
35,4,222710,8,2,10,0,1,0,0,0,40,39,0
36,4,224344,11,2,3,0,4,1,0,0,49,39,0
23,4,242675,6,4,6,4,4,1,0,0,35,26,0
35,4,98962,11,2,3,0,4,1,0,0,40,39,0
48,7,283357,12,4,3,1,4,1,0,0,50,39,0
30,4,152469,6,4,8,1,4,0,0,0,46,39,0
27,2,162815,9,4,10,1,4,0,0,0,12,39,0
20,2,50512,11,4,3,3,4,0,0,0,40,39,0
17,4,343292,7,4,12,1,4,1,0,0,50,19,0
45,4,196023,8,4,4,4,4,0,0,0,50,39,0
41,4,131718,15,2,1,0,4,1,0,0,60,39,1
37,4,153619,9,0,1,4,4,0,0,0,40,39,0
33,4,496364,11,2,6,0,4,1,0,1889,40,39,0
40,4,237807,7,2,3,0,4,1,0,0,40,39,0
19,4,82279,15,2,4,0,4,1,14797,0,50,39,1
42,4,111269,11,2,3,0,4,1,0,0,40,39,0
26,5,209591,9,2,0,0,4,1,0,0,4,39,1
47,4,189516,9,0,4,2,4,1,0,0,60,39,0
24,4,180972,11,2,7,2,4,1,0,0,32,39,0
53,4,88644,11,2,3,0,4,1,0,0,40,39,0
55,4,136003,14,0,6,1,4,1,0,0,70,39,0
30,4,177325,11,4,8,4,4,0,0,1649,40,39,0
25,4,58530,15,4,4,1,4,1,0,0,50,39,0
48,4,71298,15,0,4,1,4,0,0,0,49,39,1
50,4,309716,9,0,3,1,4,1,0,0,35,39,1
37,4,420136,11,0,6,1,4,1,3199,0,50,39,0
60,2,171398,15,4,8,1,2,0,0,0,26,39,0
53,6,37545,11,4,3,4,4,1,0,0,40,13,0
33,4,24552,9,4,10,3,4,1,0,0,39,39,1
26,2,152487,9,2,5,0,2,1,0,1199,60,39,0
37,4,448136,7,4,4,3,4,1,0,0,50,39,0
58,4,131601,7,2,1,0,4,1,0,0,40,39,0
44,4,212958,5,4,8,4,1,1,0,0,40,30,0
58,4,192142,5,5,1,1,4,0,0,0,40,39,0
32,6,109523,11,2,3,0,4,1,0,0,40,39,0
25,4,29807,15,4,4,4,4,0,0,0,34,39,0
28,4,86071,15,2,10,0,4,1,0,0,50,39,0
39,4,193125,7,2,4,0,1,1,0,0,52,24,1
61,4,241712,15,2,3,0,4,1,0,0,55,39,1
39,4,116858,8,4,4,4,4,0,0,0,60,39,0
33,7,232885,9,4,10,1,1,1,0,0,40,39,0
51,6,124036,15,0,5,1,4,1,7187,0,40,8,0
39,4,101172,15,2,3,1,4,1,3224,0,40,39,0
40,4,185940,7,2,11,0,1,1,0,0,40,29,0
36,4,203371,15,4,4,1,4,0,0,0,40,39,0
24,4,128277,15,0,3,3,4,1,0,0,40,39,0
50,4,166991,11,2,3,0,4,1,0,0,50,39,1
29,4,239430,6,4,4,4,4,0,0,0,40,26,0
22,0,206591,15,4,0,2,2,0,0,0,37,39,0
48,4,120722,11,2,3,0,4,0,0,1984,50,39,0
29,4,162372,7,4,10,3,4,1,0,1888,60,39,1
32,4,202838,15,4,8,4,1,1,0,0,50,39,0
68,5,317112,12,2,10,0,1,1,0,0,40,40,1
40,4,208379,1,4,6,1,1,1,0,0,70,39,0
28,1,368974,15,4,1,1,4,1,0,0,40,39,0
25,4,253135,9,2,12,0,4,1,0,0,60,39,0
41,4,338568,15,4,3,3,4,1,0,0,40,39,0
23,4,203350,11,4,1,5,4,0,0,1568,40,39,0
50,4,203598,11,2,6,0,4,1,0,0,40,39,0
49,4,190357,9,4,4,1,4,1,0,0,34,39,0
33,4,117807,11,4,1,1,4,1,0,0,35,39,0
56,4,121735,9,2,6,0,4,1,0,1889,44,39,0
23,4,108326,15,4,4,4,1,1,0,0,40,39,0
36,5,214020,11,2,8,0,4,1,0,0,10,39,0
40,4,73837,15,4,8,1,4,1,2983,0,40,13,0
26,4,279178,5,4,3,1,4,1,0,0,40,39,0
44,6,290970,15,2,11,0,4,1,9031,0,40,32,1
21,4,242691,8,4,11,4,4,0,0,0,40,23,0
41,5,132901,15,4,4,1,2,1,0,0,50,39,0
30,4,55314,1,0,8,3,4,0,0,0,30,22,0
41,4,183707,11,2,8,0,4,1,0,1950,54,39,1
24,5,183558,15,2,6,0,4,1,0,0,45,39,0
25,0,246438,15,0,8,4,4,0,0,0,40,39,0
31,6,126223,11,2,4,0,4,1,0,0,40,39,1
32,4,347610,11,2,6,2,1,0,0,0,34,39,0
38,4,480938,15,2,3,0,4,1,0,0,46,39,0
